"","R","P","microbe1","microbe2"
"cor15508",0.154322839166718,0.407157426755919,"Lachnospiraceae_UCG-010","NK4A214_group"
"cor15509",-0.148145957900262,0.426410623587832,"Lachnospiraceae_UCG-010","Oscillibacter"
"cor15510",0.403483638316644,0.0243955334187327,"Lachnospiraceae_UCG-010","Oscillospira"
"cor15511",-0.0900849843738811,0.629847037970089,"Lachnospiraceae_UCG-010","Pseudoflavonifractor"
"cor15512",0.0970540433615153,0.603484118678577,"Lachnospiraceae_UCG-010","UCG-002"
"cor15513",0.188284719196921,0.31041391651786,"Lachnospiraceae_UCG-010","UCG-003"
"cor15514",-0.0480079874160128,0.797595255828759,"Lachnospiraceae_UCG-010","UCG-005"
"cor15515",-0.151249046471337,0.416676248500337,"Lachnospiraceae_UCG-010","UCG-007"
"cor15516",-0.037888684065847,0.839636358544794,"Lachnospiraceae_UCG-010","Hydrogenoanaerobacterium"
"cor15517",-0.0645784884592948,0.729987145370051,"Lachnospiraceae_UCG-010","Anaerofilum"
"cor15518",0.554586544839723,0.0012053061665735,"Lachnospiraceae_UCG-010","Anaerotruncus"
"cor15519",-0.00796892354391688,0.966063156292229,"Lachnospiraceae_UCG-010","Angelakisella"
"cor15520",-0.132289951658952,0.478064931808704,"Lachnospiraceae_UCG-010","CAG-352"
"cor15521",0.379131766708715,0.0354290479822109,"Lachnospiraceae_UCG-010","Candidatus_Soleaferrea"
"cor15522",-0.0433076277023289,0.817061483721491,"Lachnospiraceae_UCG-010","Caproiciproducens"
"cor15523",0.189261732081157,0.307863837916528,"Lachnospiraceae_UCG-010","DTU089"
"cor15524",-0.00453736942081572,0.980673207257925,"Lachnospiraceae_UCG-010","Faecalibacterium"
"cor15525",0.110002633105671,0.55579945389268,"Lachnospiraceae_UCG-010","Fournierella"
"cor15526",0.216653262492791,0.241730702701109,"Lachnospiraceae_UCG-010","Harryflintia"
"cor15527",0.421687823890025,0.0181391617367437,"Lachnospiraceae_UCG-010","Incertae_Sedis"
"cor15528",0.0558232021398671,0.765496699237033,"Lachnospiraceae_UCG-010","Negativibacillus"
"cor15529",0.358870647143475,0.0474123959157062,"Lachnospiraceae_UCG-010","Paludicola"
"cor15530",0.27352945275412,0.136506851978626,"Lachnospiraceae_UCG-010","Phocea"
"cor15531",0.247088540514332,0.180217855287998,"Lachnospiraceae_UCG-010","Pygmaiobacter"
"cor15532",0.0728873940395144,0.696786522106248,"Lachnospiraceae_UCG-010","Ruminococcus"
"cor15533",0.188459571801179,0.309956570415579,"Lachnospiraceae_UCG-010","Subdoligranulum"
"cor15534",0.293213696364732,0.10940587871061,"Lachnospiraceae_UCG-010","UBA1819"
"cor15535",0.209963494396476,0.256928602527521,"Lachnospiraceae_UCG-010","Peptococcus"
"cor15536",0.407615980508164,0.0228391578142437,"Lachnospiraceae_UCG-010","Family_XIII_AD3011_group"
"cor15537",0.240882086251117,0.191763419198111,"Lachnospiraceae_UCG-010","Family_XIII_UCG-001"
"cor15538",-0.0884274509194321,0.636185175375986,"Lachnospiraceae_UCG-010","Intestinibacter"
"cor15539",-0.11895193497614,0.523897588897658,"Lachnospiraceae_UCG-010","Paeniclostridium"
"cor15540",-0.0587882537443455,0.75341469999605,"Lachnospiraceae_UCG-010","Romboutsia"
"cor15541",-0.0424587475964185,0.820588846709945,"Lachnospiraceae_UCG-010","Terrisporobacter"
"cor15542",-0.0567862896180461,0.761566227041797,"Lachnospiraceae_UCG-010","Fenollaria"
"cor15543",-0.172292629843368,0.354019717631636,"Lachnospiraceae_UCG-010","Acidaminococcus"
"cor15544",0.419313828446332,0.0188704078849034,"Lachnospiraceae_UCG-010","Phascolarctobacterium"
"cor15545",0.0333160640142073,0.858783982528626,"Lachnospiraceae_UCG-010","Succiniclasticum"
"cor15546",NA,NA,"Lachnospiraceae_UCG-010","Megamonas"
"cor15547",-0.160788112585429,0.38754201818159,"Lachnospiraceae_UCG-010","Mitsuokella"
"cor15548",-0.0852992808765017,0.648215490837816,"Lachnospiraceae_UCG-010","Allisonella"
"cor15549",-0.241279151525798,0.191009718459054,"Lachnospiraceae_UCG-010","Dialister"
"cor15550",-0.142333144545088,0.444979032676742,"Lachnospiraceae_UCG-010","Megasphaera"
"cor15551",0.348747062178839,0.0545045059169442,"Lachnospiraceae_UCG-010","Veillonella"
"cor15552",0.435278700010673,0.0143906451326557,"Lachnospiraceae_UCG-010","Fusobacterium"
"cor15553",-0.17015924015546,0.360101106236483,"Lachnospiraceae_UCG-010","Sneathia"
"cor15554",-0.0595803674808294,0.750196519735196,"Lachnospiraceae_UCG-010","Brevundimonas"
"cor15555",-0.0616968921733669,0.741617867150427,"Lachnospiraceae_UCG-010","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"cor15556",-0.0566968980661437,0.761930800811058,"Lachnospiraceae_UCG-010","Mesorhizobium"
"cor15557",-0.060948825117901,0.744646502076329,"Lachnospiraceae_UCG-010","Phyllobacterium"
"cor15558",-0.0636801208066699,0.733606974188804,"Lachnospiraceae_UCG-010","Paracoccus"
"cor15559",-0.0524630256604782,0.779254227924501,"Lachnospiraceae_UCG-010","Sphingomonas"
"cor15560",-0.0830838340289908,0.65678881406761,"Lachnospiraceae_UCG-010","Succinivibrio"
"cor15561",-0.0642649922430772,0.731249685589581,"Lachnospiraceae_UCG-010","Achromobacter"
"cor15562",-0.0256762340018809,0.89094638752542,"Lachnospiraceae_UCG-010","Parasutterella"
"cor15563",0.343009772793171,0.0588808814367648,"Lachnospiraceae_UCG-010","Sutterella"
"cor15564",0.270302389110056,0.141380431422319,"Lachnospiraceae_UCG-010","Citrobacter"
"cor15565",0.209126561076506,0.25887318189253,"Lachnospiraceae_UCG-010","Enterobacter"
"cor15566",0.399356495358669,0.0260357630996774,"Lachnospiraceae_UCG-010","Escherichia/Shigella"
"cor15567",0.125115703569042,0.50245580562151,"Lachnospiraceae_UCG-010","Klebsiella"
"cor15568",-0.142378448821814,0.444832646367629,"Lachnospiraceae_UCG-010","Raoultella"
"cor15569",-0.0157682207874064,0.932904585561901,"Lachnospiraceae_UCG-010","Salmonella"
"cor15570",NA,NA,"Lachnospiraceae_UCG-010","Proteus"
"cor15571",-0.14175668592821,0.446843944867076,"Lachnospiraceae_UCG-010","Haemophilus"
"cor15572",-0.059573806459194,0.750223158870054,"Lachnospiraceae_UCG-010","Pseudomonas"
"cor15573",-0.0736500120987558,0.693765570916133,"Lachnospiraceae_UCG-010","Stenotrophomonas"
"cor15574",0.069666195458989,0.70959645532269,"Lachnospiraceae_UCG-010","Cloacibacillus"
"cor15664",1,0,"Lachnospiraceae_XPB1014_group","Lachnospiraceae_XPB1014_group"
"cor15665",-0.0406207467673318,0.828238018327096,"Lachnospiraceae_XPB1014_group","Lactonifactor"
"cor15666",-0.101843079456501,0.585645470584204,"Lachnospiraceae_XPB1014_group","Marvinbryantia"
"cor15667",0.224447230795303,0.224794957218982,"Lachnospiraceae_XPB1014_group","Moryella"
"cor15668",0.118852208924722,0.524248117924837,"Lachnospiraceae_XPB1014_group","Roseburia"
"cor15669",-0.0744389144774427,0.690645343862733,"Lachnospiraceae_XPB1014_group","Sellimonas"
"cor15670",0.0166908511160437,0.928988260803006,"Lachnospiraceae_XPB1014_group","Shuttleworthia"
"cor15671",-0.0594319726663342,0.750799102979108,"Lachnospiraceae_XPB1014_group","Tuzzerella"
"cor15672",-0.00171757451187848,0.992683460783424,"Lachnospiraceae_XPB1014_group","Tyzzerella"
"cor15673",-0.0741718862875276,0.691700926082804,"Lachnospiraceae_XPB1014_group","UC5-1-2E3"
"cor15674",0.0573711799941994,0.75918205521036,"Lachnospiraceae_XPB1014_group","Monoglobus"
"cor15675",-0.133889720805942,0.472711017411138,"Lachnospiraceae_XPB1014_group","Butyricicoccus"
"cor15676",-0.0921618683014392,0.621941706397894,"Lachnospiraceae_XPB1014_group","UCG-008"
"cor15677",-0.0914252248226325,0.624740958149626,"Lachnospiraceae_XPB1014_group","UCG-009"
"cor15678",-0.0790921788223363,0.67234361471118,"Lachnospiraceae_XPB1014_group","Acetanaerobacterium"
"cor15679",-0.00423231352811805,0.981972366924152,"Lachnospiraceae_XPB1014_group","Ethanoligenens"
"cor15680",0.0147434089015483,0.937256444602086,"Lachnospiraceae_XPB1014_group","Colidextribacter"
"cor15681",0.0762493221580003,0.683503777209634,"Lachnospiraceae_XPB1014_group","Flavonifractor"
"cor15682",-0.0265224239241132,0.887374742287541,"Lachnospiraceae_XPB1014_group","Intestinimonas"
"cor15683",0.179016863734285,0.335257473807638,"Lachnospiraceae_XPB1014_group","NK4A214_group"
"cor15684",-0.0569392018894317,0.760942707142532,"Lachnospiraceae_XPB1014_group","Oscillibacter"
"cor15685",0.00695907080872957,0.970361753864594,"Lachnospiraceae_XPB1014_group","Oscillospira"
"cor15686",-0.0837567079995985,0.654180338945902,"Lachnospiraceae_XPB1014_group","Pseudoflavonifractor"
"cor15687",0.540907847391819,0.00167879034503476,"Lachnospiraceae_XPB1014_group","UCG-002"
"cor15688",-0.0344159515114289,0.854170642875708,"Lachnospiraceae_XPB1014_group","UCG-003"
"cor15689",-0.061763313243025,0.741349136264552,"Lachnospiraceae_XPB1014_group","UCG-005"
"cor15690",-0.0604526097693747,0.746657554934591,"Lachnospiraceae_XPB1014_group","UCG-007"
"cor15691",-0.0476119844028481,0.799230856962131,"Lachnospiraceae_XPB1014_group","Hydrogenoanaerobacterium"
"cor15692",-0.0607557957975047,0.745428612784069,"Lachnospiraceae_XPB1014_group","Anaerofilum"
"cor15693",0.351930562290969,0.0521894289830324,"Lachnospiraceae_XPB1014_group","Anaerotruncus"
"cor15694",0.128020201186683,0.492506737991264,"Lachnospiraceae_XPB1014_group","Angelakisella"
"cor15695",-0.0112658238021325,0.952036502471975,"Lachnospiraceae_XPB1014_group","CAG-352"
"cor15696",-0.00466387709332524,0.980134455567642,"Lachnospiraceae_XPB1014_group","Candidatus_Soleaferrea"
"cor15697",-0.0349401435342237,0.851973636602528,"Lachnospiraceae_XPB1014_group","Caproiciproducens"
"cor15698",0.0427042140595323,0.819568500099155,"Lachnospiraceae_XPB1014_group","DTU089"
"cor15699",-0.115629088064186,0.535638056082455,"Lachnospiraceae_XPB1014_group","Faecalibacterium"
"cor15700",-0.069255993265561,0.711233412755819,"Lachnospiraceae_XPB1014_group","Fournierella"
"cor15701",0.0713417895385601,0.702923056743869,"Lachnospiraceae_XPB1014_group","Harryflintia"
"cor15702",0.319818112216883,0.0794489239418934,"Lachnospiraceae_XPB1014_group","Incertae_Sedis"
"cor15703",-0.119832072793009,0.520808919276733,"Lachnospiraceae_XPB1014_group","Negativibacillus"
"cor15704",-0.0239550276902123,0.898217749484114,"Lachnospiraceae_XPB1014_group","Paludicola"
"cor15705",-0.0292429260129552,0.875906905765819,"Lachnospiraceae_XPB1014_group","Phocea"
"cor15706",0.0381844865908342,0.838400669687387,"Lachnospiraceae_XPB1014_group","Pygmaiobacter"
"cor15707",0.0853315889921658,0.648090787962495,"Lachnospiraceae_XPB1014_group","Ruminococcus"
"cor15708",0.169343812212728,0.362441852956095,"Lachnospiraceae_XPB1014_group","Subdoligranulum"
"cor15709",-0.0994396079693388,0.594569186674526,"Lachnospiraceae_XPB1014_group","UBA1819"
"cor15710",-0.0181566110715978,0.922769877277894,"Lachnospiraceae_XPB1014_group","Peptococcus"
"cor15711",0.0873026207011523,0.640500793480962,"Lachnospiraceae_XPB1014_group","Family_XIII_AD3011_group"
"cor15712",0.160025985210996,0.389825469529412,"Lachnospiraceae_XPB1014_group","Family_XIII_UCG-001"
"cor15713",0.144224453064571,0.438890047984344,"Lachnospiraceae_XPB1014_group","Intestinibacter"
"cor15714",-0.0681220209016572,0.715765202591075,"Lachnospiraceae_XPB1014_group","Paeniclostridium"
"cor15715",0.0549596183104111,0.769025958506452,"Lachnospiraceae_XPB1014_group","Romboutsia"
"cor15716",-0.0744631301770793,0.69054964554703,"Lachnospiraceae_XPB1014_group","Terrisporobacter"
"cor15717",-0.0017748033841854,0.992439683522646,"Lachnospiraceae_XPB1014_group","Fenollaria"
"cor15718",-0.0463466301690306,0.804462680090878,"Lachnospiraceae_XPB1014_group","Acidaminococcus"
"cor15719",-0.0796277705109916,0.670248596639209,"Lachnospiraceae_XPB1014_group","Phascolarctobacterium"
"cor15720",-0.0536831082601127,0.774251042511359,"Lachnospiraceae_XPB1014_group","Succiniclasticum"
"cor15721",NA,NA,"Lachnospiraceae_XPB1014_group","Megamonas"
"cor15722",-0.0593486525208896,0.751137502236348,"Lachnospiraceae_XPB1014_group","Mitsuokella"
"cor15723",-0.0433297258941603,0.816969705345652,"Lachnospiraceae_XPB1014_group","Allisonella"
"cor15724",-0.0405738395581561,0.828433436298001,"Lachnospiraceae_XPB1014_group","Dialister"
"cor15725",-0.0579876818088812,0.756671371981465,"Lachnospiraceae_XPB1014_group","Megasphaera"
"cor15726",-0.0694356523055552,0.71051630766447,"Lachnospiraceae_XPB1014_group","Veillonella"
"cor15727",-0.0588994188225493,0.752962815017089,"Lachnospiraceae_XPB1014_group","Fusobacterium"
"cor15728",0.0106432725994454,0.954684192619081,"Lachnospiraceae_XPB1014_group","Sneathia"
"cor15729",-0.0426162464811832,0.819934127549581,"Lachnospiraceae_XPB1014_group","Brevundimonas"
"cor15730",-0.0425730903977817,0.820113514569269,"Lachnospiraceae_XPB1014_group","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"cor15731",-0.0436313753894077,0.815717130586212,"Lachnospiraceae_XPB1014_group","Mesorhizobium"
"cor15732",-0.0430942216331054,0.817947925501806,"Lachnospiraceae_XPB1014_group","Phyllobacterium"
"cor15733",-0.0430648525776644,0.818069935373486,"Lachnospiraceae_XPB1014_group","Paracoccus"
"cor15734",-0.0474396916331124,0.799942734369915,"Lachnospiraceae_XPB1014_group","Sphingomonas"
"cor15735",-0.0425730903977816,0.82011351456927,"Lachnospiraceae_XPB1014_group","Succinivibrio"
"cor15736",-0.0432401674504249,0.81734167483808,"Lachnospiraceae_XPB1014_group","Achromobacter"
"cor15737",-0.0585572241911338,0.754354088716545,"Lachnospiraceae_XPB1014_group","Parasutterella"
"cor15738",-0.114678681417624,0.539019011768886,"Lachnospiraceae_XPB1014_group","Sutterella"
"cor15739",0.0540457844890349,0.772765519176079,"Lachnospiraceae_XPB1014_group","Citrobacter"
"cor15740",-0.0119280159710856,0.949220771523998,"Lachnospiraceae_XPB1014_group","Enterobacter"
"cor15741",-0.0261284732661283,0.889037285785988,"Lachnospiraceae_XPB1014_group","Escherichia/Shigella"
"cor15742",-0.068436483047145,0.714507532369167,"Lachnospiraceae_XPB1014_group","Klebsiella"
"cor15743",-0.0499626644266574,0.78953435367719,"Lachnospiraceae_XPB1014_group","Raoultella"
"cor15744",0.159235596456629,0.392201761343857,"Lachnospiraceae_XPB1014_group","Salmonella"
"cor15745",NA,NA,"Lachnospiraceae_XPB1014_group","Proteus"
"cor15746",-0.0439583837651243,0.814359758933654,"Lachnospiraceae_XPB1014_group","Haemophilus"
"cor15747",-0.0433064539885535,0.817066358464795,"Lachnospiraceae_XPB1014_group","Pseudomonas"
"cor15748",-0.033821323299095,0.856664159509903,"Lachnospiraceae_XPB1014_group","Stenotrophomonas"
"cor15749",-0.0915080407478993,0.624425999961789,"Lachnospiraceae_XPB1014_group","Cloacibacillus"
"cor15840",1,0,"Lactonifactor","Lactonifactor"
"cor15841",-0.107127206698725,0.566236600247482,"Lactonifactor","Marvinbryantia"
"cor15842",-0.120357275214774,0.518970067691948,"Lactonifactor","Moryella"
"cor15843",-0.128431985716518,0.491104357256471,"Lactonifactor","Roseburia"
"cor15844",-0.0514778825288281,0.783300339687589,"Lactonifactor","Sellimonas"
"cor15845",-0.117921630411113,0.527524503713981,"Lactonifactor","Shuttleworthia"
"cor15846",-0.0762854174618856,0.683361660947477,"Lactonifactor","Tuzzerella"
"cor15847",-0.0645729558054646,0.730009420975414,"Lactonifactor","Tyzzerella"
"cor15848",0.933460381954826,1.91153320112076e-14,"Lactonifactor","UC5-1-2E3"
"cor15849",0.745279529384593,1.51021996668819e-06,"Lactonifactor","Monoglobus"
"cor15850",0.00033098731310867,0.998590039270785,"Lactonifactor","Butyricicoccus"
"cor15851",-0.0847742833390558,0.650243184474645,"Lactonifactor","UCG-008"
"cor15852",-0.0348712616638767,0.85226227423928,"Lactonifactor","UCG-009"
"cor15853",0.886335073713349,3.30147973227827e-11,"Lactonifactor","Acetanaerobacterium"
"cor15854",-0.0416359722160113,0.824011020451123,"Lactonifactor","Ethanoligenens"
"cor15855",0.756773754784427,8.38765103022196e-07,"Lactonifactor","Colidextribacter"
"cor15856",0.0985121587918855,0.598028321423605,"Lactonifactor","Flavonifractor"
"cor15857",-0.0543348507896622,0.771582066701214,"Lactonifactor","Intestinimonas"
"cor15858",-0.135680754968334,0.466754307219821,"Lactonifactor","NK4A214_group"
"cor15859",0.985748739379273,5.29175113871389e-24,"Lactonifactor","Oscillibacter"
"cor15860",0.106256890169745,0.569413113740724,"Lactonifactor","Oscillospira"
"cor15861",0.303637726188726,0.0967980272332917,"Lactonifactor","Pseudoflavonifractor"
"cor15862",-0.114561238045407,0.53943750430963,"Lactonifactor","UCG-002"
"cor15863",-0.036901164018288,0.84376433238524,"Lactonifactor","UCG-003"
"cor15864",-0.00273399693012199,0.98835393263038,"Lactonifactor","UCG-005"
"cor15865",-0.0822581290853145,0.659995175517521,"Lactonifactor","UCG-007"
"cor15866",-0.0344683291594443,0.853951067958822,"Lactonifactor","Hydrogenoanaerobacterium"
"cor15867",-0.0488602633111118,0.794077984673487,"Lactonifactor","Anaerofilum"
"cor15868",0.223719922577765,0.226340445352607,"Lactonifactor","Anaerotruncus"
"cor15869",-0.0574655191559437,0.758797705543339,"Lactonifactor","Angelakisella"
"cor15870",-0.0904157306501834,0.628585383074684,"Lactonifactor","CAG-352"
"cor15871",-0.0594287843358556,0.750812051337309,"Lactonifactor","Candidatus_Soleaferrea"
"cor15872",0.834666515476565,5.33805353250341e-09,"Lactonifactor","Caproiciproducens"
"cor15873",0.868060653667068,2.53845586852774e-10,"Lactonifactor","DTU089"
"cor15874",0.704957499410824,9.52299109140713e-06,"Lactonifactor","Faecalibacterium"
"cor15875",-0.0602093184580558,0.747644159948591,"Lactonifactor","Fournierella"
"cor15876",-0.10305281853115,0.581176304263807,"Lactonifactor","Harryflintia"
"cor15877",0.243391252229268,0.187035273684058,"Lactonifactor","Incertae_Sedis"
"cor15878",0.058476176676992,0.754683717481248,"Lactonifactor","Negativibacillus"
"cor15879",0.0719886814343049,0.700352435261263,"Lactonifactor","Paludicola"
"cor15880",-0.0315315322394047,0.866278637564613,"Lactonifactor","Phocea"
"cor15881",-0.0821776078937668,0.660308171743901,"Lactonifactor","Pygmaiobacter"
"cor15882",-0.153526971040694,0.409610181110419,"Lactonifactor","Ruminococcus"
"cor15883",-0.106479550494689,0.568599673376016,"Lactonifactor","Subdoligranulum"
"cor15884",-0.000454167589018251,0.998065308968229,"Lactonifactor","UBA1819"
"cor15885",-0.0506834047913761,0.786567417435327,"Lactonifactor","Peptococcus"
"cor15886",-0.140929363200949,0.44952777610212,"Lactonifactor","Family_XIII_AD3011_group"
"cor15887",-0.132452241613654,0.477520372560461,"Lactonifactor","Family_XIII_UCG-001"
"cor15888",0.0631978321038039,0.735552601684584,"Lactonifactor","Intestinibacter"
"cor15889",-0.0447298228065274,0.811159707797775,"Lactonifactor","Paeniclostridium"
"cor15890",-0.147393119112102,0.428791058657256,"Lactonifactor","Romboutsia"
"cor15891",-0.0655545349673747,0.726060772920442,"Lactonifactor","Terrisporobacter"
"cor15892",-0.0381194525105979,0.838672311537279,"Lactonifactor","Fenollaria"
"cor15893",-0.0222246342418003,0.905536091117651,"Lactonifactor","Acidaminococcus"
"cor15894",0.25764658132574,0.161717109410851,"Lactonifactor","Phascolarctobacterium"
"cor15895",-0.0464482617134441,0.804042157397801,"Lactonifactor","Succiniclasticum"
"cor15896",NA,NA,"Lactonifactor","Megamonas"
"cor15897",-0.0417245658073543,0.823642379221969,"Lactonifactor","Mitsuokella"
"cor15898",-0.0374901996835221,0.84130158334758,"Lactonifactor","Allisonella"
"cor15899",-0.047181484537223,0.801009886332567,"Lactonifactor","Dialister"
"cor15900",-0.0501711225725183,0.788675934129581,"Lactonifactor","Megasphaera"
"cor15901",0.145676531669254,0.434246091842015,"Lactonifactor","Veillonella"
"cor15902",-0.0478932515270439,0.798069060266992,"Lactonifactor","Fusobacterium"
"cor15903",-0.0368355355871886,0.844038813889441,"Lactonifactor","Sneathia"
"cor15904",-0.0371323182878582,0.842797706123212,"Lactonifactor","Brevundimonas"
"cor15905",-0.0368355355871886,0.844038813889441,"Lactonifactor","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"cor15906",-0.0375605108928688,0.841007711036609,"Lactonifactor","Mesorhizobium"
"cor15907",-0.037209333093923,0.842475700240192,"Lactonifactor","Phyllobacterium"
"cor15908",-0.0372610232158351,0.842259593144855,"Lactonifactor","Paracoccus"
