"","R","P","microbe1","microbe2"
"cor13758",NA,NA,"Lachnospiraceae_UCG-004","Cloacibacillus"
"cor13759",-0.308773624150288,0.185301259219337,"Lachnospiraceae_UCG-004","Akkermansia"
"cor13846",1,0,"Lachnospiraceae_UCG-010","Lachnospiraceae_UCG-010"
"cor13847",-0.148336275990183,0.532539869705236,"Lachnospiraceae_UCG-010","Lactonifactor"
"cor13848",-0.0192179002042116,0.935904746824288,"Lachnospiraceae_UCG-010","Marvinbryantia"
"cor13849",-0.0941563372062448,0.692956538008468,"Lachnospiraceae_UCG-010","Roseburia"
"cor13850",-0.0580206685436704,0.808026337580383,"Lachnospiraceae_UCG-010","Sellimonas"
"cor13851",0.261229326472398,0.265929037046452,"Lachnospiraceae_UCG-010","Shuttleworthia"
"cor13852",0.0787748819610966,0.741308077940615,"Lachnospiraceae_UCG-010","Tuzzerella"
"cor13853",0.00545307094764087,0.981796527216617,"Lachnospiraceae_UCG-010","Tyzzerella"
"cor13854",0.277608425617839,0.236004133938531,"Lachnospiraceae_UCG-010","UC5-1-2E3"
"cor13855",-0.193435920003295,0.413853637673729,"Lachnospiraceae_UCG-010","Monoglobus"
"cor13856",-0.219832889448153,0.351707378627744,"Lachnospiraceae_UCG-010","Butyricicoccus"
"cor13857",0.0426740070727043,0.8582232905149,"Lachnospiraceae_UCG-010","UCG-008"
"cor13858",0.227929169301718,0.333794398425094,"Lachnospiraceae_UCG-010","UCG-009"
"cor13859",0.18787247705715,0.427665267008842,"Lachnospiraceae_UCG-010","Acetanaerobacterium"
"cor13860",0.189423185227677,0.423791102186297,"Lachnospiraceae_UCG-010","Colidextribacter"
"cor13861",0.018437185441404,0.938503756870864,"Lachnospiraceae_UCG-010","Flavonifractor"
"cor13862",0.22320236990545,0.344185995873699,"Lachnospiraceae_UCG-010","Intestinimonas"
"cor13863",-0.200020724352891,0.397823069833525,"Lachnospiraceae_UCG-010","NK4A214_group"
"cor13864",-0.080079287235628,0.737168351284867,"Lachnospiraceae_UCG-010","Oscillibacter"
"cor13865",0.0992220787696293,0.677269165559333,"Lachnospiraceae_UCG-010","Oscillospira"
"cor13866",-0.00668215777787041,0.977694469641965,"Lachnospiraceae_UCG-010","Pseudoflavonifractor"
"cor13867",0.108306769901189,0.649457576799155,"Lachnospiraceae_UCG-010","UCG-002"
"cor13868",0.25791228563475,0.27226696584297,"Lachnospiraceae_UCG-010","UCG-003"
"cor13869",-0.0192648566818451,0.935748447717051,"Lachnospiraceae_UCG-010","UCG-005"
"cor13870",-0.1534692116232,0.518287843903375,"Lachnospiraceae_UCG-010","Hydrogenoanaerobacterium"
"cor13871",0.470288516657514,0.0363896557734896,"Lachnospiraceae_UCG-010","Anaerofilum"
"cor13872",-0.0211586168483099,0.929446832689896,"Lachnospiraceae_UCG-010","Anaerotruncus"
"cor13873",0.123785040055307,0.603101438390514,"Lachnospiraceae_UCG-010","Angelakisella"
"cor13874",-0.1534692116232,0.518287843903375,"Lachnospiraceae_UCG-010","CAG-352"
"cor13875",-0.30606846535115,0.189382756189582,"Lachnospiraceae_UCG-010","Candidatus_Soleaferrea"
"cor13876",0.133051813145237,0.576019334696695,"Lachnospiraceae_UCG-010","Caproiciproducens"
"cor13877",-0.083565728475765,0.72613803611401,"Lachnospiraceae_UCG-010","DTU089"
"cor13878",0.117689080960154,0.621196536327897,"Lachnospiraceae_UCG-010","Faecalibacterium"
"cor13879",0.0382956088801518,0.872649696583232,"Lachnospiraceae_UCG-010","Fournierella"
"cor13880",-0.104701531861787,0.660443662463353,"Lachnospiraceae_UCG-010","Incertae_Sedis"
"cor13881",0.180414484300635,0.44655848558466,"Lachnospiraceae_UCG-010","Negativibacillus"
"cor13882",0.020427811377198,0.931878178228336,"Lachnospiraceae_UCG-010","Paludicola"
"cor13883",0.0850507343154626,0.721455386743329,"Lachnospiraceae_UCG-010","Phocea"
"cor13884",0.107546718993553,0.651767952463442,"Lachnospiraceae_UCG-010","Pygmaiobacter"
"cor13885",0.0830478707981179,0.727773201627305,"Lachnospiraceae_UCG-010","Ruminococcus"
"cor13886",-0.164274716422255,0.488887594689459,"Lachnospiraceae_UCG-010","Subdoligranulum"
"cor13887",-0.00466603810446873,0.984423473987552,"Lachnospiraceae_UCG-010","UBA1819"
"cor13888",-0.221918722239852,0.347040225181408,"Lachnospiraceae_UCG-010","Peptococcus"
"cor13889",-0.0703537323472287,0.768194260471982,"Lachnospiraceae_UCG-010","Family_XIII_AD3011_group"
"cor13890",0.155766672185049,0.511967725719569,"Lachnospiraceae_UCG-010","Family_XIII_UCG-001"
"cor13891",-0.161286407794677,0.496935222281795,"Lachnospiraceae_UCG-010","Intestinibacter"
"cor13892",0.60419701076683,0.00478075126862865,"Lachnospiraceae_UCG-010","Romboutsia"
"cor13893",-0.0749114795099073,0.753608982740302,"Lachnospiraceae_UCG-010","Terrisporobacter"
"cor13894",-0.143425280226959,0.546342936025594,"Lachnospiraceae_UCG-010","Anaerococcus"
"cor13895",-0.1565103107681,0.509929944054184,"Lachnospiraceae_UCG-010","Acidaminococcus"
"cor13896",0.229781553627998,0.329773053785827,"Lachnospiraceae_UCG-010","Phascolarctobacterium"
"cor13897",NA,NA,"Lachnospiraceae_UCG-010","Succiniclasticum"
"cor13898",NA,NA,"Lachnospiraceae_UCG-010","Megamonas"
"cor13899",NA,NA,"Lachnospiraceae_UCG-010","Mitsuokella"
"cor13900",0.102840396238363,0.666141479543241,"Lachnospiraceae_UCG-010","Allisonella"
"cor13901",-0.204668999187128,0.386716231187157,"Lachnospiraceae_UCG-010","Dialister"
"cor13902",-0.17862536092742,0.451154420634645,"Lachnospiraceae_UCG-010","Megasphaera"
"cor13903",-0.0458619333085071,0.847746271746072,"Lachnospiraceae_UCG-010","Veillonella"
"cor13904",0.0108912969836561,0.963651225411031,"Lachnospiraceae_UCG-010","Fusobacterium"
"cor13905",-0.226551596737401,0.33680362115461,"Lachnospiraceae_UCG-010","TM7x"
"cor13906",NA,NA,"Lachnospiraceae_UCG-010","Succinivibrio"
"cor13907",-0.117973097697927,0.620348694354188,"Lachnospiraceae_UCG-010","Ralstonia"
"cor13908",NA,NA,"Lachnospiraceae_UCG-010","Comamonas"
"cor13909",-0.092912905740286,0.696825897362215,"Lachnospiraceae_UCG-010","Oxalobacter"
"cor13910",0.185114594038795,0.434601654168572,"Lachnospiraceae_UCG-010","Parasutterella"
"cor13911",-0.132762126026827,0.576857937393831,"Lachnospiraceae_UCG-010","Sutterella"
"cor13912",NA,NA,"Lachnospiraceae_UCG-010","Citrobacter"
"cor13913",NA,NA,"Lachnospiraceae_UCG-010","Enterobacter"
"cor13914",-0.134508082944819,0.571811632905163,"Lachnospiraceae_UCG-010","Escherichia/Shigella"
"cor13915",NA,NA,"Lachnospiraceae_UCG-010","Klebsiella"
"cor13916",-0.0467270218072808,0.844907348118952,"Lachnospiraceae_UCG-010","Haemophilus"
"cor13917",0.407074362745226,0.0748558638284474,"Lachnospiraceae_UCG-010","Pseudomonas"
"cor13918",NA,NA,"Lachnospiraceae_UCG-010","Cloacibacillus"
"cor13919",-0.266281293119323,0.256455989094329,"Lachnospiraceae_UCG-010","Akkermansia"
"cor14007",1,0,"Lactonifactor","Lactonifactor"
"cor14008",-0.161264246482457,0.49699514340601,"Lactonifactor","Marvinbryantia"
"cor14009",-0.0856793818696455,0.719475940727556,"Lactonifactor","Roseburia"
"cor14010",-0.0771273998992017,0.746546392809202,"Lactonifactor","Sellimonas"
"cor14011",-0.233823917833729,0.321097577716294,"Lactonifactor","Shuttleworthia"
"cor14012",0.149087753129891,0.530442067502067,"Lactonifactor","Tuzzerella"
"cor14013",-0.11661363284388,0.624411106400806,"Lactonifactor","Tyzzerella"
"cor14014",-0.0497606949760987,0.83496662766895,"Lactonifactor","UC5-1-2E3"
"cor14015",-0.0508593938475119,0.831372274178234,"Lactonifactor","Monoglobus"
"cor14016",-0.0271800157354759,0.90943880131954,"Lactonifactor","Butyricicoccus"
"cor14017",-0.13281611175928,0.576701616571078,"Lactonifactor","UCG-008"
"cor14018",-0.156835645783896,0.509039654712035,"Lactonifactor","UCG-009"
"cor14019",-0.31334687375454,0.178537207143865,"Lactonifactor","Acetanaerobacterium"
"cor14020",-0.174702438565243,0.461316706926984,"Lactonifactor","Colidextribacter"
"cor14021",0.0358649013209569,0.880675679534172,"Lactonifactor","Flavonifractor"
"cor14022",0.0848958204995498,0.7219434321582,"Lactonifactor","Intestinimonas"
"cor14023",0.131814967554317,0.579603488562307,"Lactonifactor","NK4A214_group"
"cor14024",-0.0875673623104136,0.713541557482265,"Lactonifactor","Oscillibacter"
"cor14025",-0.173577450388941,0.464252367744394,"Lactonifactor","Oscillospira"
"cor14026",-0.127554769359595,0.592021270952076,"Lactonifactor","Pseudoflavonifractor"
"cor14027",-0.18922051456705,0.424296369656718,"Lactonifactor","UCG-002"
"cor14028",-0.189807351379613,0.422834241194235,"Lactonifactor","UCG-003"
"cor14029",-0.113670381320888,0.633241964050461,"Lactonifactor","UCG-005"
"cor14030",-0.108679513536595,0.648325647419938,"Lactonifactor","Hydrogenoanaerobacterium"
"cor14031",-0.361450612620161,0.117381996032193,"Lactonifactor","Anaerofilum"
"cor14032",-0.17457683287333,0.461644004615162,"Lactonifactor","Anaerotruncus"
"cor14033",-0.129197186383412,0.587220681680107,"Lactonifactor","Angelakisella"
"cor14034",0.379269322750157,0.0991022445458164,"Lactonifactor","CAG-352"
"cor14035",-0.407012326108238,0.074904486540761,"Lactonifactor","Candidatus_Soleaferrea"
"cor14036",-0.118787567503509,0.617919911440276,"Lactonifactor","Caproiciproducens"
"cor14037",-0.175160474731935,0.460124181188963,"Lactonifactor","DTU089"
"cor14038",-0.261623169692632,0.26518273131652,"Lactonifactor","Faecalibacterium"
"cor14039",-0.148978996576153,0.530745431709541,"Lactonifactor","Fournierella"
"cor14040",-0.269139504872822,0.251192599682628,"Lactonifactor","Incertae_Sedis"
"cor14041",-0.11567718823907,0.627215520971864,"Lactonifactor","Negativibacillus"
"cor14042",-0.174570334551274,0.461660940875141,"Lactonifactor","Paludicola"
"cor14043",0.24626787887468,0.295257113107246,"Lactonifactor","Phocea"
"cor14044",-0.256741140366606,0.274527056547107,"Lactonifactor","Pygmaiobacter"
"cor14045",-0.123832610542716,0.602961087348685,"Lactonifactor","Ruminococcus"
"cor14046",-0.151065392048771,0.524939742859775,"Lactonifactor","Subdoligranulum"
"cor14047",-0.342245301766889,0.139662549126059,"Lactonifactor","UBA1819"
"cor14048",0.107638999295396,0.651487278574019,"Lactonifactor","Peptococcus"
"cor14049",-0.192311372727604,0.416625762965112,"Lactonifactor","Family_XIII_AD3011_group"
"cor14050",-0.0339965996967651,0.886852310939727,"Lactonifactor","Family_XIII_UCG-001"
"cor14051",-0.210717494373396,0.372525957969958,"Lactonifactor","Intestinibacter"
"cor14052",-0.171659213292408,0.469279841195402,"Lactonifactor","Romboutsia"
"cor14053",-0.0289846880083271,0.903451874797856,"Lactonifactor","Terrisporobacter"
"cor14054",0.0350534574511532,0.883357530204339,"Lactonifactor","Anaerococcus"
"cor14055",0.642943605057878,0.00223033950183576,"Lactonifactor","Acidaminococcus"
"cor14056",-0.418565938287409,0.0662483495879554,"Lactonifactor","Phascolarctobacterium"
"cor14057",NA,NA,"Lactonifactor","Succiniclasticum"
"cor14058",NA,NA,"Lactonifactor","Megamonas"
"cor14059",NA,NA,"Lactonifactor","Mitsuokella"
"cor14060",-0.157474733089139,0.50729294213826,"Lactonifactor","Allisonella"
"cor14061",0.121299428274095,0.610453526477621,"Lactonifactor","Dialister"
"cor14062",0.593716155677233,0.00578192049598061,"Lactonifactor","Megasphaera"
"cor14063",0.495041331689642,0.0264712272219359,"Lactonifactor","Veillonella"
"cor14064",-0.107480721305338,0.651968714488632,"Lactonifactor","Fusobacterium"
"cor14065",0.0397295928021734,0.867920370085769,"Lactonifactor","TM7x"
"cor14066",NA,NA,"Lactonifactor","Succinivibrio"
"cor14067",0.0659785122476879,0.782266415227687,"Lactonifactor","Ralstonia"
"cor14068",NA,NA,"Lactonifactor","Comamonas"
"cor14069",-0.123676968729489,0.603420339835596,"Lactonifactor","Oxalobacter"
"cor14070",-0.229029953964044,0.331401232612985,"Lactonifactor","Parasutterella"
"cor14071",-0.184471282404635,0.436228146430018,"Lactonifactor","Sutterella"
"cor14072",NA,NA,"Lactonifactor","Citrobacter"
"cor14073",NA,NA,"Lactonifactor","Enterobacter"
"cor14074",0.202290205301689,0.392378477552522,"Lactonifactor","Escherichia/Shigella"
"cor14075",NA,NA,"Lactonifactor","Klebsiella"
"cor14076",-0.177707892041129,0.453520681741043,"Lactonifactor","Haemophilus"
"cor14077",-0.108679513536595,0.648325647419938,"Lactonifactor","Pseudomonas"
"cor14078",NA,NA,"Lactonifactor","Cloacibacillus"
"cor14079",-0.12178768893318,0.609006454171032,"Lactonifactor","Akkermansia"
"cor14168",1,0,"Marvinbryantia","Marvinbryantia"
"cor14169",-0.0045111789275732,0.984940379689454,"Marvinbryantia","Roseburia"
"cor14170",-0.103224734026101,0.664963383575204,"Marvinbryantia","Sellimonas"
"cor14171",-0.128459735364977,0.589374125916154,"Marvinbryantia","Shuttleworthia"
"cor14172",-0.059247536438652,0.804041784156833,"Marvinbryantia","Tuzzerella"
"cor14173",-0.0716710477606576,0.763970763606071,"Marvinbryantia","Tyzzerella"
"cor14174",-0.0844726764873929,0.723277045240879,"Marvinbryantia","UC5-1-2E3"
"cor14175",0.399207916295176,0.0812113222683714,"Marvinbryantia","Monoglobus"
"cor14176",0.0265568402300953,0.911507268880553,"Marvinbryantia","Butyricicoccus"
"cor14177",-0.0657934494269461,0.782863109442234,"Marvinbryantia","UCG-008"
"cor14178",-0.05507649534357,0.81760667030801,"Marvinbryantia","UCG-009"
"cor14179",-0.066602490147455,0.780255400835914,"Marvinbryantia","Acetanaerobacterium"
"cor14180",0.225855668407498,0.338329873335007,"Marvinbryantia","Colidextribacter"
"cor14181",-0.222426108256907,0.345910396601995,"Marvinbryantia","Flavonifractor"
"cor14182",-0.0807853692303996,0.734930389505016,"Marvinbryantia","Intestinimonas"
"cor14183",0.0496523701191295,0.835321180378458,"Marvinbryantia","NK4A214_group"
"cor14184",-0.16515851983803,0.486519843972998,"Marvinbryantia","Oscillibacter"
"cor14185",-0.108265906402162,0.649581714097692,"Marvinbryantia","Oscillospira"
"cor14186",-0.0842587158016393,0.723951672846539,"Marvinbryantia","Pseudoflavonifractor"
"cor14187",0.848345771090223,2.29258270456095e-06,"Marvinbryantia","UCG-002"
"cor14188",0.0571493474704581,0.810858938041168,"Marvinbryantia","UCG-003"
"cor14189",0.71679978581965,0.000376255009992359,"Marvinbryantia","UCG-005"
"cor14190",-0.0466020074477776,0.845317489422017,"Marvinbryantia","Hydrogenoanaerobacterium"
"cor14191",-0.00849623958452663,0.971641014355762,"Marvinbryantia","Anaerofilum"
"cor14192",0.605966438576406,0.00462678500408886,"Marvinbryantia","Anaerotruncus"
"cor14193",0.162363833536529,0.494026261312233,"Marvinbryantia","Angelakisella"
"cor14194",-0.0257212709131318,0.91428157995427,"Marvinbryantia","CAG-352"
"cor14195",0.0519718329325521,0.827736251504462,"Marvinbryantia","Candidatus_Soleaferrea"
"cor14196",-0.0147191809513511,0.950888826419053,"Marvinbryantia","Caproiciproducens"
"cor14197",-0.0682421083790081,0.774977515775926,"Marvinbryantia","DTU089"
"cor14198",-0.195801032376403,0.408056071971004,"Marvinbryantia","Faecalibacterium"
"cor14199",0.202836733047052,0.391073530811255,"Marvinbryantia","Fournierella"
"cor14200",-0.125423875747661,0.598274015037011,"Marvinbryantia","Incertae_Sedis"
"cor14201",-0.200010730390097,0.397847137410062,"Marvinbryantia","Negativibacillus"
"cor14202",0.806156182775884,1.77279292038136e-05,"Marvinbryantia","Paludicola"
"cor14203",-0.159834099572232,0.500869488210901,"Marvinbryantia","Phocea"
"cor14204",0.0215639442083063,0.928098591208197,"Marvinbryantia","Pygmaiobacter"
"cor14205",0.674725887355786,0.00110085024105994,"Marvinbryantia","Ruminococcus"
"cor14206",0.656741413703129,0.00165769492173601,"Marvinbryantia","Subdoligranulum"
"cor14207",0.178873934012439,0.450514422381065,"Marvinbryantia","UBA1819"
"cor14208",-0.0599173433238976,0.801868378069004,"Marvinbryantia","Peptococcus"
"cor14209",0.672061397105222,0.00117167475288906,"Marvinbryantia","Family_XIII_AD3011_group"
"cor14210",-0.00711463074210545,0.976251221172808,"Marvinbryantia","Family_XIII_UCG-001"
"cor14211",-0.15227777344404,0.521579831366452,"Marvinbryantia","Intestinibacter"
"cor14212",0.284146505431296,0.22469356903604,"Marvinbryantia","Romboutsia"
"cor14213",0.252569685625312,0.282671988268735,"Marvinbryantia","Terrisporobacter"
"cor14214",0.608840276209451,0.00438545650692745,"Marvinbryantia","Anaerococcus"
"cor14215",-0.0848448924011686,0.722103900263779,"Marvinbryantia","Acidaminococcus"
"cor14216",0.390423734059266,0.0887713999825693,"Marvinbryantia","Phascolarctobacterium"
"cor14217",NA,NA,"Marvinbryantia","Succiniclasticum"
"cor14218",NA,NA,"Marvinbryantia","Megamonas"
"cor14219",NA,NA,"Marvinbryantia","Mitsuokella"
"cor14220",-0.0522169397638839,0.826935567181831,"Marvinbryantia","Allisonella"
"cor14221",-0.181958972851043,0.442610647693658,"Marvinbryantia","Dialister"
"cor14222",-0.111452102934614,0.639929420250767,"Marvinbryantia","Megasphaera"
"cor14223",-0.0838464251781853,0.725252195990075,"Marvinbryantia","Veillonella"
"cor14224",-0.100824002915803,0.672334539774254,"Marvinbryantia","Fusobacterium"
"cor14225",-0.111946006226979,0.638438109031156,"Marvinbryantia","TM7x"
"cor14226",NA,NA,"Marvinbryantia","Succinivibrio"
"cor14227",-0.00313527483785292,0.989533251941472,"Marvinbryantia","Ralstonia"
"cor14228",NA,NA,"Marvinbryantia","Comamonas"
"cor14229",0.798086465706727,2.47935645459997e-05,"Marvinbryantia","Oxalobacter"
"cor14230",-0.134000597221171,0.573276430077113,"Marvinbryantia","Parasutterella"
"cor14231",-0.149040225140107,0.530574631600423,"Marvinbryantia","Sutterella"
"cor14232",NA,NA,"Marvinbryantia","Citrobacter"
"cor14233",NA,NA,"Marvinbryantia","Enterobacter"
"cor14234",-0.133918988473802,0.57351213569686,"Marvinbryantia","Escherichia/Shigella"
"cor14235",NA,NA,"Marvinbryantia","Klebsiella"
"cor14236",-0.0429181664165759,0.857420038663143,"Marvinbryantia","Haemophilus"
"cor14237",-0.0314160172407625,0.895394021677557,"Marvinbryantia","Pseudomonas"
"cor14238",NA,NA,"Marvinbryantia","Cloacibacillus"
"cor14239",0.530870128534808,0.0160252680189173,"Marvinbryantia","Akkermansia"
"cor14329",1,0,"Roseburia","Roseburia"
"cor14330",0.134632823311603,0.571451833821053,"Roseburia","Sellimonas"
"cor14331",-0.139398901701834,0.557779000980922,"Roseburia","Shuttleworthia"
"cor14332",-0.132311973941795,0.578162105530789,"Roseburia","Tuzzerella"
"cor14333",-0.0835107343816878,0.726311629160647,"Roseburia","Tyzzerella"
"cor14334",-0.123127232131731,0.605043597179265,"Roseburia","UC5-1-2E3"
"cor14335",0.456732581155657,0.0429288636779615,"Roseburia","Monoglobus"
"cor14336",0.201194059409031,0.395003008588383,"Roseburia","Butyricicoccus"
"cor14337",0.0189308483688912,0.936860275073108,"Roseburia","UCG-008"
"cor14338",-0.194074299464247,0.412284416578142,"Roseburia","UCG-009"
"cor14339",-0.0159604724289331,0.946752610338689,"Roseburia","Acetanaerobacterium"
"cor14340",0.207035666811019,0.381128348218173,"Roseburia","Colidextribacter"
"cor14341",-0.00993957671363969,0.966825757137156,"Roseburia","Flavonifractor"
"cor14342",-0.0768827415939219,0.747325225172975,"Roseburia","Intestinimonas"
"cor14343",0.0363896276685705,0.878942104228675,"Roseburia","NK4A214_group"
"cor14344",0.126279501115084,0.595760037024523,"Roseburia","Oscillibacter"
"cor14345",-0.0371634710822052,0.876386473153734,"Roseburia","Oscillospira"
"cor14346",-0.0899474862707725,0.706082796261087,"Roseburia","Pseudoflavonifractor"
"cor14347",-0.00809033010238345,0.972995385577739,"Roseburia","UCG-002"
"cor14348",-0.00718788725122049,0.976006756521461,"Roseburia","UCG-003"
"cor14349",-0.000161206089111984,0.999461818270987,"Roseburia","UCG-005"
"cor14350",-0.119647397438263,0.615359997917601,"Roseburia","Hydrogenoanaerobacterium"
"cor14351",-0.138556735273532,0.560184372475537,"Roseburia","Anaerofilum"
"cor14352",-0.131168285869651,0.581481251832913,"Roseburia","Anaerotruncus"
"cor14353",0.107968111815948,0.650486638575783,"Roseburia","Angelakisella"
"cor14354",0.358518286566559,0.120607210859457,"Roseburia","CAG-352"
"cor14355",-0.132904002680179,0.576447159104521,"Roseburia","Candidatus_Soleaferrea"
"cor14356",0.0928981998017503,0.696871703261252,"Roseburia","Caproiciproducens"
"cor14357",-0.155124007041272,0.513731932745633,"Roseburia","DTU089"
"cor14358",0.084101223632799,0.724448377962993,"Roseburia","Faecalibacterium"
"cor14359",0.00973333063028659,0.967513770787656,"Roseburia","Fournierella"
"cor14360",-0.138519826901998,0.560289894080346,"Roseburia","Incertae_Sedis"
"cor14361",0.260135422274864,0.268008833162034,"Roseburia","Negativibacillus"
"cor14362",-0.00438407255104802,0.985364653420344,"Roseburia","Paludicola"
"cor14363",-0.0749555371717056,0.753468376242638,"Roseburia","Phocea"
